"","pert_iname","mean","n","median","sd","sRGES"
"1534","BRD-K19696710",-0.507924881490733,1,-0.507924881490733,NA,-0.507924881490733
"1535","BRD-K24169646",-0.50782263200198,1,-0.50782263200198,NA,-0.50782263200198
"1536","BRD-K31487013",-0.507464758791346,1,-0.507464758791346,NA,-0.507464758791346
"1537","KU-C103867",-0.507439474916622,3,-0.625094553307897,0.442762971092826,-0.507439474916622
"1538","BRD-K59099936",-0.50741363404697,1,-0.50741363404697,NA,-0.50741363404697
"1539","BRD-K65395273",-0.507046923513207,2,-0.507046923513207,0.423553553505454,-0.507046923513207
"1540","BRD-K14027855",-0.506547357283656,12,-0.599638278698938,0.444216893831524,-0.506547357283656
"1541","iopromide",-0.506434021610556,1,-0.506434021610556,NA,-0.506434021610556
"1542","BRD-K34981405",-0.506340014415068,2,-0.506340014415068,0.441905587588157,-0.506340014415068
"1543","BRD-K17746689",-0.506340014415068,1,-0.506340014415068,NA,-0.506340014415068
"1544","BRD-K28789065",-0.506301964614917,9,-0.672750511247444,0.389011234787478,-0.506301964614917
"1545","VU-0415010",-0.506178397888674,1,-0.506178397888674,NA,-0.506178397888674
"1546","sulfamerazine",-0.506134969325153,1,-0.506134969325153,NA,-0.506134969325153
"1547","BRD-K27622376",-0.50603326594881,2,-0.50603326594881,0.442339395429376,-0.50603326594881
"1548","BRD-K64951577",-0.505982141204434,1,-0.505982141204434,NA,-0.505982141204434
"1549","BRD-K18096819",-0.505871649422417,2,-0.505871649422417,0.021039680299109,-0.505871649422417
"1550","darifenacin",-0.505616025700535,1,-0.505616025700535,NA,-0.505616025700535
"1551","BRD-K78227082",-0.505283119832225,2,-0.505283119832225,0.363651920763833,-0.505283119832225
"1552","thiostrepton",-0.504821145277677,34,-0.594905391753705,0.291962938534448,-0.504821145277677
"1553","adrenosterone",-0.504798029790515,1,-0.504798029790515,NA,-0.504798029790515
"1554","BRD-K36701739",-0.504746310016275,2,-0.504746310016275,0.28102268194065,-0.504746310016275
"1555","BRD-K98062568",-0.504704022595027,2,-0.504704022595027,0.309304990788962,-0.504704022595027
"1556","BRD-K57476701",-0.504652897850651,1,-0.504652897850651,NA,-0.504652897850651
"1557","BRD-K46088987",-0.504627089838533,11,-0.563479803981489,0.250846893059897,-0.504627089838533
"1558","BRD-K37226353",-0.504601773106275,1,-0.504601773106275,NA,-0.504601773106275
"1559","BRD-K01140360",-0.504295024640017,2,-0.504295024640017,0.28609627128376,-0.504295024640017
"1560","BRD-K20433775",-0.504295024640017,1,-0.504295024640017,NA,-0.504295024640017
"1561","BRD-K80213755",-0.504090525662512,1,-0.504090525662512,NA,-0.504090525662512
"1562","BRD-K53214709",-0.504060569087486,2,-0.504060569087486,0.141885872710291,-0.504060569087486
"1563","BRD-K83007718",-0.504038854805726,2,-0.504038854805726,0.0589978664057488,-0.504038854805726
"1564","BRD-K83365001",-0.503868352038748,1,-0.503868352038748,NA,-0.503868352038748
"1565","BRD-K13166308",-0.503519316151244,2,-0.503519316151244,0.200359419198413,-0.503519316151244
"1566","BRD-K68796015",-0.503477028729996,2,-0.503477028729996,0.387028895673986,-0.503477028729996
"1567","BRD-K24736231",-0.503289254801551,2,-0.503289254801551,0.494058482632487,-0.503289254801551
"1568","BRD-K81826010",-0.503070371419523,10,-0.586780405488304,0.370554822670451,-0.503070371419523
"1569","BRD-K81392055",-0.502863531797481,1,-0.502863531797481,NA,-0.502863531797481
"1570","BRD-K93156709",-0.502244143316213,3,-0.618047580877236,0.267294651078579,-0.502244143316213
