"sample.id","cor"
"GTEX-13NYB-0011-R2a-SM-5MR3C",0.914565145313438
"GTEX-WHSE-0011-R3A-SM-3P5ZM",0.914460633771692
"GTEX-1313W-0011-R2a-SM-5EGLF",0.914443959082134
"GTEX-13RTJ-0011-R8b-SM-5O9DL",0.914270920240282
"GTEX-ZF28-0011-R3a-SM-4WWDA",0.914199529832631
"GTEX-145MH-0011-R8a-SM-5PNUL",0.914178084241608
"GTEX-12ZZZ-0011-R7b-SM-5EGLE",0.914028045288252
"GTEX-13O3Q-0011-R2b-SM-5KM3K",0.913643098457037
"GTEX-145MI-0011-R10a-SM-5PNZD",0.913594352119355
"GTEX-P44G-0011-R2A-SM-2XCD2",0.913557556165286
"GTEX-1399T-3026-SM-5KLZC",0.913472514036135
"GTEX-12WS9-0011-R4b-SM-5P9EU",0.913446200782116
"GTEX-12WSD-0011-R1b-SM-5LZVY",0.913428988055118
"GTEX-ZAB4-0011-R5a-SM-4SOKC",0.913295760935357
"GTEX-Q2AG-0011-R6A-SM-2HML7",0.913216866208423
"GTEX-ZUA1-0011-R7b-SM-4YCDP",0.913207847209508
"GTEX-QVJO-0011-R5A-SM-2S1QM",0.913123312421684
"GTEX-13FHP-3026-SM-5IJBS",0.913078684452147
"GTEX-13OW5-0011-R5b-SM-5L3FR",0.913071340069344
"GTEX-13FLW-0011-R7b-SM-5L3EZ",0.913032393559617
"GTEX-Q2AG-0011-R7A-SM-2HMJP",0.913007527613157
"GTEX-ZDXO-0011-R2b-SM-4WKFG",0.912770209520536
"GTEX-132Q8-0011-R5a-SM-5IJDM",0.912767048398444
"GTEX-12WSH-0011-R1a-SM-5GU5V",0.912625340148977
"GTEX-12ZZY-0011-R6b-SM-5EGLA",0.912482231215729
"GTEX-11GSP-0011-R7b-SM-57WC3",0.912304701188921
"GTEX-13PL6-0011-R5b-SM-5O9BI",0.912226832976582
"GTEX-13G51-0011-R10b-SM-5LZYF",0.91221245526739
"GTEX-1477Z-0011-R10b-SM-5S2RF",0.912083980329026
"GTEX-N7MT-0011-R2a-SM-2I3GI",0.911984457127398
"GTEX-NPJ7-0011-R10A-SM-2I3E5",0.911983775222581
"GTEX-13CF2-0011-R8b-SM-5IJCX",0.911979768987554
"GTEX-139TT-0011-R5b-SM-5K7W8",0.911920509453185
"GTEX-11GSP-0011-R8b-SM-5NQ79",0.911905971477867
"GTEX-13X6K-0011-R6a-SM-5P9K6",0.911852103532796
"GTEX-TSE9-0011-R1A-SM-3DB7E",0.911783506971036
"GTEX-13CIG-0011-R5b-SM-5L3F2",0.911679088204256
"GTEX-ZE9C-0011-R4a-SM-4WKH6",0.911608337528732
"GTEX-12WSH-0011-R9b-SM-5LZUG",0.911524748827544
"GTEX-11NV4-0011-R6a-SM-57WD5",0.911433073386533
"GTEX-145LS-0011-R3a-SM-5S2VJ",0.911199104375445
"GTEX-WL46-0011-R5A-SM-3LK6V",0.911125957781837
"GTEX-139UC-0011-R5b-SM-5K7VY",0.911098857539829
"GTEX-ZVT3-0011-R3b-SM-51MTJ",0.910973161488583
"GTEX-13X6J-3026-SM-5Q5CU",0.91077284974475
"GTEX-12WS9-0011-R10a-SM-57WBV",0.910699098161126
"GTEX-13OW6-0011-R5a-SM-5O9BK",0.910576421844633
"GTEX-WL46-0011-R2A-SM-3LK6O",0.910484462450969
"GTEX-131YS-0011-R7a-SM-5IJDA",0.910433781562176
"GTEX-13OW8-0011-R7a-SM-5L3FP",0.910294448201769
"GTEX-12ZZZ-0011-R6b-SM-5EQ5B",0.910244497069788
"GTEX-13S7M-0011-R5b-SM-5P9HS",0.910234758197316
"GTEX-NL4W-0011-R9a-SM-2I3G1",0.910084861644579
"GTEX-13FTZ-0011-R10b-SM-5KLZS",0.909985869600122
"GTEX-13CZV-0011-R3a-SM-5KM27",0.909902057021344
"GTEX-WHSE-0011-R6A-SM-3P5ZP",0.909886203220982
"GTEX-X4XX-0011-R3B-SM-46MWK",0.909691756760308
"GTEX-13JVG-0011-R6a-SM-5MR3E",0.909625416103617
"GTEX-131XH-0011-R1a-SM-5DUWA",0.90953718373075
"GTEX-T6MN-0011-R1A-SM-32QOY",0.909531876405319
"GTEX-13OW6-0011-R7b-SM-5L3H4",0.909400524003236
"GTEX-Y8DK-0826-SM-4TT3T",0.909367205269139
"GTEX-ZDXO-0011-R8a-SM-4WWD7",0.909282448133075
"GTEX-13N2G-0011-R6b-SM-5MR3P",0.909148436729924
"GTEX-13112-0011-R7b-SM-5DUVW",0.908979771751807
"GTEX-ZAB4-0011-R3a-SM-4RGNQ",0.908972385611982
"GTEX-X4XX-0011-R6B-SM-46MWP",0.908960318991
"GTEX-13PL6-0011-R9b-SM-5O9CH",0.908899300615005
"GTEX-13O3Q-0011-R1b-SM-5KM3L",0.908895968634759
"GTEX-S7SE-0011-R6A-SM-2XCD9",0.908883309251886
"GTEX-NPJ8-1526-SM-2D7VU",0.908824805114836
"GTEX-WHSE-3026-SM-3P5ZH",0.90881775667324
"GTEX-12WSD-0011-R3b-SM-5LZWN",0.908800937415007
"GTEX-13RTJ-0011-R9a-SM-5Q5AY",0.908787971453603
"GTEX-11EMC-3226-SM-5EGKW",0.908780241988166
"GTEX-QMR6-0011-R10A-SM-32PKO",0.908767607552705
"GTEX-147GR-0011-R10b-SM-5S2UM",0.90874181423487
"GTEX-13JUV-0011-R6b-SM-5LZYG",0.908663137194165
"GTEX-ZE9C-0011-R6a-SM-4WWCW",0.908612190877753
"GTEX-RVPU-0011-R7A-SM-2XCAB",0.908521981286329
"GTEX-11H98-0011-R10b-SM-5NQ98",0.908336669051027
"GTEX-13OVH-3026-SM-5MR4N",0.908301288191973
"GTEX-13O3O-0011-R7b-SM-5P9GZ",0.908290547737986
"GTEX-145LS-0011-R7a-SM-5PNWM",0.90823507535108
"GTEX-13FXS-0011-R10a-SM-5J2MA",0.908212076359337
"GTEX-RU72-0011-R5A-SM-2TF6U",0.908142442133061
"GTEX-13FLW-0011-R5a-SM-5LZX6",0.908105424438957
"GTEX-ZVT3-0011-R10b-SM-57WB6",0.907900615589513
"GTEX-12WSM-0011-R1a-SM-5LZW6",0.907875949942555
"GTEX-P44G-0011-R5A-SM-2I3FA",0.907793537911631
"GTEX-WVLH-0011-R2A-SM-3MJFJ",0.907757325891569
"GTEX-144GO-0011-R6b-SM-5S2V7",0.907743343446547
"GTEX-12WSD-0011-R7b-SM-5PNWE",0.907688943367044
"GTEX-QVUS-0011-R3A-SM-3GAFD",0.90763497917233
"GTEX-P44G-0011-R7A-SM-2I3F9",0.907541737536934
"GTEX-P44H-0011-R5A-SM-2XCEX",0.907474464273045
"GTEX-12ZZY-0011-R10b-SM-5HL7W",0.907466503664084
"GTEX-12ZZX-0011-R8a-SM-5DUW8",0.907446593795005
"GTEX-13FXS-0011-R5b-SM-5LZYE",0.907253982019136
"GTEX-147F4-0011-R10b-SM-5S2WC",0.907233778627554
"GTEX-12WSA-0011-R7b-SM-5GU5U",0.907216166803925
"GTEX-N7MS-0011-R6a-SM-2HMJ4",0.90706452444563
"GTEX-QVUS-0011-R8A-SM-3GAD7",0.906966490428404
"GTEX-13NYB-0011-R5a-SM-5MR45",0.906916131983116
"GTEX-X4XX-3026-SM-3NMB2",0.906838494880357
"GTEX-ZF28-0011-R1a-SM-4WWD1",0.906785814631996
