"","log2FoldChange","logCPM","LR","pvalue","padj"
"ENSG00000201321",-1.6811343899835,-1.68510471403679,12.2158321584005,0.000473856701478405,1
"ENSG00000223398",-0.230724766224816,-1.96267582561254,0.626111920586482,0.428785083993004,1
"ENSG00000221669",0,-1.97480200150664,0,1,1
"ENSG00000231193",-1.2378632998295,-1.06378518523778,26.4931147351607,2.64479095415636e-07,0.00212138682432882
"ENSG00000223482",-0.317367253583419,5.84690404096178,12.4962447750791,0.000407770842108293,1
"ENSG00000162572",-0.449490589649154,6.77685527464193,12.9636757281925,0.000317593024667383,1
"ENSG00000113108",-0.437999904006927,7.4581981671627,23.8091723507618,1.06374348012453e-06,0.00838229862338131
"ENSG00000276918",0.905035209227905,-1.83139174092166,3.76165311576315,0.0524407082633316,1
"ENSG00000232881",0.0726282981372549,-1.97086345096063,0.324081436848136,0.5691651131719,1
"ENSG00000255393",-0.572447480267155,-1.93680713031795,2.3502170650201,0.125265563775148,1
"ENSG00000233874",-0.339739040842693,-1.90690668778137,0.638988550100493,0.424077295282883,1
"ENSG00000250321",-1.39753397999117,-1.87245158908109,13.0375535605737,0.000305306654536751,1
"ENSG00000179639",1.11699545546135,1.40351997957173,11.7735631727719,0.000600778674339449,1
"ENSG00000188486",0.50329035571648,8.29742236612983,20.9760950749995,4.65049942460868e-06,0.0358553505637329
"ENSG00000137343",1.1052239843368,8.97373126982848,121.154924201733,3.53426010623083e-28,3.4052596123534e-24
"ENSG00000251446",0.0730826309860549,-1.97065828046869,0.324180449242972,0.569106112732497,1
"ENSG00000267920",1.24940122005236,-1.51276510772765,8.84083700590566,0.00294564022304324,1
"ENSG00000277260",-1.22046903146534,-1.55401461601981,1.46904251623911,0.225496823838359,1
"ENSG00000200601",0,-1.97480200150664,0,1,1
"ENSG00000102409",-0.295113865065015,9.82323039148685,13.1321131104501,0.000290277198984553,1
"ENSG00000275481",0.0754608891581296,0.636875851056298,0.218527110693202,0.640164484981981,1
"ENSG00000216131",0,-1.97480200150664,0,1,1
"ENSG00000211904",0,-1.97480200150664,0,1,1
"ENSG00000201440",-1.3754645625525,-1.94193763865913,16.9324131428285,3.87345033717974e-05,0.287564953032224
"ENSG00000234385",0,-1.97480200150664,0,1,1
"ENSG00000123364",4.99413343814593,1.28414037713422,18.9164335417359,1.36571123736262e-05,0.103452626230219
"ENSG00000258452",0,-1.97480200150664,0,1,1
"ENSG00000221262",0,-1.97480200150664,0,1,1
"ENSG00000262470",-2.16725040241075,-1.67594950113932,42.4834563168111,7.12826078999898e-11,6.13600688803112e-07
"ENSG00000208892",0.550931662539802,-1.72154720125305,0.770016274967375,0.380212017580725,1
"ENSG00000268469",0.127763434436864,-1.88283530536073,0.0916497954315503,0.762090166961327,1
"ENSG00000178104",0.64488090548999,11.0271159211677,30.7697171265748,2.90536653880781e-08,0.000238123841520688
"ENSG00000237269",0,-1.97480200150664,0,1,1
"ENSG00000208772",0.518853069776523,-1.18442722389516,1.14395193839061,0.284818809149744,1
"ENSG00000255176",-2.07067001433136,2.39749533998976,161.434814431092,5.49752408064155e-37,5.38647409421259e-33
"ENSG00000049759",-0.493048821165439,8.13030356148299,12.4072476704759,0.000427670735743596,1
"ENSG00000273148",0.0473067533177384,3.8997003917091,0.165488862114245,0.684152519495395,1
"ENSG00000267063",-2.0375362739104,-1.72071368461352,10.2191802640525,0.00138987611633075,1
"ENSG00000242853",-0.0987563552260413,-1.8366757915439,0.0480423247298063,0.826505476772325,1
"ENSG00000197157",1.30498000699498,9.77123690633479,274.513756906936,1.1781082426177e-61,1.17339580964723e-57
"ENSG00000274141",0,-1.97480200150664,0,1,1
"ENSG00000248702",0,-1.97480200150664,0,1,1
"ENSG00000239964",-1.19502569465766,-1.92769325880595,10.3950808649259,0.00126351466319349,1
"ENSG00000234405",-0.0049033732637568,-0.0813319255598268,0.000445094154343906,0.983168074869704,1
"ENSG00000159556",1.91449911980876,1.21782925776979,23.0534836111125,1.57556772179765e-06,0.0123351196939538
"ENSG00000279901",-0.0143319123814566,1.17143127918469,0.0133480263453691,0.908022143126373,1
"ENSG00000252858",0,-1.97480200150664,0,1,1
"ENSG00000273214",-2.37619865529736,0.574081829278848,127.457463711308,1.47529155346685e-29,1.42601681558105e-25
"ENSG00000111731",0.268316483606115,8.18483581119844,15.1899921979147,9.72172838268261e-05,0.707547391691641
"ENSG00000175591",-2.30346147223409,2.37729403026394,88.8814711945434,4.19191383636832e-21,3.93704547511712e-17
"ENSG00000251545",-0.325309648541299,-1.94651234560561,0.819925966710692,0.36520181231224,1
"ENSG00000202444",0,-1.97480200150664,0,1,1
"ENSG00000132832",-1.86513235221759,2.89053343093762,132.510574320807,1.15688821681198e-30,1.12102468209081e-26
"ENSG00000274496",0,-1.97480200150664,0,1,1
"ENSG00000211956",3.24471449726579,-0.760147280121931,11.351087725635,0.000754037936083578,1
"ENSG00000252390",0,-1.97480200150664,0,1,1
"ENSG00000255505",0.0720107597130865,-1.97111538983407,0.32394494277094,0.569246468117782,1
"ENSG00000217718",0.139125921040534,-1.96796872086435,0.646597124284661,0.421331930122399,1
"ENSG00000211950",0.555519768418626,-1.40526566791987,0.21793905739208,0.640614760013628,1
"ENSG00000185736",-1.28307151496469,8.19369491641172,42.2932499033496,7.85632498595883e-11,6.75879638542038e-07
"ENSG00000114473",-0.303035593526921,6.79826675306598,6.60274107800379,0.0101821895899971,1
"ENSG00000271639",-0.669440381243813,-1.51014052131481,4.59617061840601,0.0320434533333591,1
"ENSG00000225790",-0.423832596149661,-1.89321348686039,1.04835798853509,0.305885560122375,1
"ENSG00000237721",-1.40580479067799,-1.40804122615216,26.2339947681449,3.02451127564263e-07,0.00242081882502436
"ENSG00000186207",-0.828062081742131,-0.959420581601857,5.00403759885742,0.0252882596752511,1
"ENSG00000277586",-0.960012843023968,9.94795423629756,8.295402348441,0.00397455734776382,1
"ENSG00000267285",-0.729901009569679,-1.93417877301258,3.54535934040308,0.0597122320603824,1
"ENSG00000255507",-0.836868649459371,-0.631541042683567,19.7040373610567,9.04101539271545e-06,0.0688654142463136
"ENSG00000140682",1.00233200010033,6.2654046338871,47.8823189997402,4.52584718616599e-12,3.96871539754895e-08
"ENSG00000246705",-1.02884918272905,6.08397418920244,65.9939491870661,4.52309419916228e-16,4.12687114731566e-12
"ENSG00000117560",-0.161253206070378,-0.585445951838752,0.260402108799354,0.609844035210995,1
"ENSG00000183791",-3.09010813660648,-1.18404587706132,49.7871486704425,1.71362718301792e-12,1.51141917542181e-08
"ENSG00000171840",-1.09473979527517,5.68236650754492,32.5807368202903,1.14342431190772e-08,9.4641230296602e-05
"ENSG00000229120",-0.456972170295314,-1.95265216744333,1.82019593300956,0.177289956080653,1
"ENSG00000273007",-0.785664731164197,2.0688565951387,47.3131386753507,6.05052956692256e-12,5.29179315923047e-08
"ENSG00000260196",-0.590889264870108,5.06748732720988,12.1428403357332,0.000492766711056685,1
"ENSG00000260635",-1.17528164190601,-1.91213482575221,9.19842883465186,0.00242222940097649,1
"ENSG00000248767",-0.702789532020578,-1.90044976183821,3.05488808355629,0.0804945404205933,1
"ENSG00000173404",1.36089055302278,5.85288927774217,39.6110302017216,3.09927851273011e-10,2.64213493210242e-06
"ENSG00000188807",0.308161886829272,7.42066400939708,14.7718505658712,0.000121333282537815,0.878816965421395
"ENSG00000108961",0.190259450132857,7.13111832754102,8.37614844654945,0.00380177243210938,1
"ENSG00000275356",1.45941851689551,-0.884971191256755,10.8340252847012,0.00099651762405316,1
"ENSG00000244321",0,-1.97480200150664,0,1,1
"ENSG00000239868",0.310050196726255,-1.78086737685383,0.541349781988743,0.461873870787175,1
"ENSG00000114446",0.427089505678528,7.32880576288245,29.2007819449141,6.52528661076148e-08,0.000530766812919339
"ENSG00000280404",0,-1.97480200150664,0,1,1
"ENSG00000224162",0.0713643605234608,-1.97135072549804,0.323799660483905,0.569333086058924,1
"ENSG00000060688",0.601217119697224,7.00439339705446,60.3343786059501,8.00372306685322e-15,7.2305634185952e-11
"ENSG00000281200",0,-1.97480200150664,0,1,1
"ENSG00000157064",0.517294329080844,9.02149774055087,6.95906301969845,0.00833956953307512,1
"ENSG00000205670",0.14377864093973,5.83861237493001,1.63905646865334,0.200454973546457,1
"ENSG00000225473",0.392999285503248,0.49630964550769,2.66176065119222,0.10278690157955,1
"ENSG00000246273",-0.879269550570109,3.68906783492145,23.4047507125896,1.31253990286793e-06,0.0103021256976104
"ENSG00000275713",-0.412280682865615,-0.98242598821877,0.939727565044592,0.332347914802373,1
"ENSG00000253868",-0.654335743763666,0.651110742632614,4.15457712025088,0.0415221408369108,1
"ENSG00000178695",0.39303396728116,9.82762996587047,8.03521790684866,0.00458764908963909,1
"ENSG00000239199",0.269687397106149,-1.95970349880179,1.29281798166514,0.255529281310166,1
"ENSG00000137948",-2.06398391631324,-1.47179733698545,58.3698009690282,2.17199552144101e-14,1.9552303684012e-10
"ENSG00000105339",-0.786193504346824,8.00764567353422,38.1742578880611,6.47003688979504e-10,5.48270926041232e-06
"ENSG00000234883",-0.910988124730108,1.53061167657194,16.5223096811004,4.80810043914792e-05,0.355655189483772
"ENSG00000254756",-1.81311356728389,-1.82103893012191,25.3212567896762,4.85330689923142e-07,0.00385934964626883
"ENSG00000255454",0,-1.97480200150664,0,1,1
"ENSG00000206920",0,-1.97480200150664,0,1,1
"ENSG00000136944",-3.39198322382767,3.27421507476262,68.4241799093071,1.318508748593e-16,1.20762216283633e-12
"ENSG00000279774",-1.11514314468355,-0.730237387856189,15.5590700484061,7.99670851191478e-05,0.585598964327519
"ENSG00000112659",-0.00633526132730914,8.32731030650311,0.0139177566586,0.906088621728952,1
"ENSG00000061455",-1.24210772739624,2.52733568314102,96.9391464847743,7.14911442627824e-23,6.7652069815871e-19
"ENSG00000160221",0.448439995556556,7.66008726014617,5.70563568595333,0.016910530205813,1
"ENSG00000202103",0,-1.97480200150664,0,1,1
"ENSG00000185905",0.648110238326436,2.2479714738501,11.21195129539,0.000812722171590875,1
"ENSG00000278095",0.320242866662075,-1.52350238228016,0.732785017516107,0.39198194279184,1
"ENSG00000271868",-0.149004824207063,0.409044704650959,0.851628263030193,0.356092117829375,1
"ENSG00000249638",0,-1.97480200150664,0,1,1
"ENSG00000201659",-0.502639738414335,-1.89936791910891,1.52077121078491,0.21750282336546,1
"ENSG00000145730",0.702626296961125,9.80042110851614,28.7199860778902,8.36361166224523e-08,0.0006787070863912
"ENSG00000235884",-1.07480475514847,0.936794326151189,15.7044608287594,7.40493269346454e-05,0.543225862392559
"ENSG00000167280",-0.395474504306631,7.76651345767448,32.9958093014296,9.2357732930826e-09,7.66199752394133e-05
"ENSG00000276376",0,-1.97480200150664,0,1,1
"ENSG00000149823",0.719640221432215,9.77437156475355,66.3696128600138,3.73820771692944e-16,3.41447892864335e-12
"ENSG00000006059",1.46874904576184,-0.697931970932187,12.0539399677853,0.000516830288137747,1
"ENSG00000120498",0.0424201679618165,-0.977120857004488,0.0161142414234234,0.898986397660374,1
"ENSG00000176200",-0.670562742012315,-1.96312737316771,7.57724297507935,0.00591097800201892,1
"ENSG00000236848",-0.0388801942384595,-1.78104412517391,0.00570974678379343,0.939766880258705,1
"ENSG00000280107",-0.00584764612345187,2.27005049143118,0.00191076293666015,0.965133754982153,1
"ENSG00000237410",0.941271026914974,-0.27832854652465,17.0574090001077,3.62666013244473e-05,0.269569647644617
"ENSG00000256879",1.01447177504367,-1.90284851503434,5.6021077679143,0.0179388829535507,1
"ENSG00000259307",-1.68632915420724,-1.71624885208345,19.4912612003589,1.01060969520261e-05,0.0768164429323506
"ENSG00000226663",0,-1.97480200150664,0,1,1
"ENSG00000273888",0.0184933866193789,1.7301128477769,0.01988454535703,0.887860010860386,1
"ENSG00000243742",-0.91517175533215,1.90139126370095,10.2799964130918,0.00134480208346315,1
"ENSG00000248838",0,-1.97480200150664,0,1,1
"ENSG00000185008",1.17222687110048,7.55767353401456,34.9037451516184,3.46413892737522e-09,2.90052352389127e-05
"ENSG00000229407",-1.0426704597674,-1.02461639860137,8.60054713431714,0.00336062026199472,1
"ENSG00000242628",-1.4578664371534,0.0594041394574852,65.2989159364696,6.43567377539791e-16,5.86418594414257e-12
"ENSG00000232087",-0.210987158543509,-1.87216291073308,0.245543096990886,0.620230952720287,1
"ENSG00000260636",0,-1.97480200150664,0,1,1
"ENSG00000260612",0.0585414605073418,-1.69121854231916,0.0173361648696186,0.895247790592562,1
"ENSG00000228925",-0.591528699313612,1.07241285065194,16.3750614763105,5.19644647858719e-05,0.383653643514092
"ENSG00000154370",0.0749482611782214,7.04128164856324,0.899160804993812,0.343006829853771,1
"ENSG00000233148",-1.16785629664744,-1.76300623852913,10.5047234893062,0.00119069775506665,1
"ENSG00000162928",0.469143776751873,6.80066697279768,93.5346587843297,3.9914947589399e-22,3.76517700610801e-18
"ENSG00000264976",0,-1.97480200150664,0,1,1
"ENSG00000148297",0.562309465290802,8.15212179395461,88.1923712552088,5.93885086335354e-21,5.57242376508463e-17
"ENSG00000251643",0,-1.97480200150664,0,1,1
"ENSG00000261751",0.0706340829789923,-1.97158726214721,0.323632491025975,0.569432785062611,1
"ENSG00000213857",-0.589464662522728,-1.30078142271433,4.66410666024279,0.030799442114398,1
"ENSG00000255639",0.715956835780468,2.45455687369354,10.5534810463265,0.001159694741347,1
"ENSG00000259994",-0.0335058894634613,4.69209477655364,0.0964656970900819,0.75611288234048,1
"ENSG00000105205",-2.3910839954509,-1.33351543195134,47.8973600413948,4.49125955373652e-12,3.93883462862692e-08
"ENSG00000269069",-0.227239511018808,2.80655052769904,2.54759820134649,0.110462063849285,1
"ENSG00000257180",-1.53451168170992,-1.77470316191391,17.2311626812467,3.30962754385429e-05,0.246534155741706
"ENSG00000204767",0.808942433686219,4.59793060999239,15.2906730715572,9.21704837437729e-05,0.672014996975848
"ENSG00000136155",-0.213401919483129,1.08253781730663,0.638403803572629,0.424289394694834,1
"ENSG00000158195",0.20969272262579,9.71106619368988,4.28825333186319,0.0383765716978536,1
"ENSG00000234717",0.211896257904536,-1.87933291096678,0.206331640719611,0.649657947080645,1
"ENSG00000205794",0.598047760257737,-1.17013373271969,4.3727212282341,0.0365186288815276,1
"ENSG00000265531",0.475172838422799,4.65520115004416,5.11644525093465,0.0237001177558307,1
"ENSG00000166816",-0.596610227901367,6.91599286109933,25.4399502551416,4.56368798235713e-07,0.00363497747794745
"ENSG00000169906",0.138835479552922,-1.96806091177156,0.646463974941387,0.42137974491155,1
"ENSG00000236838",0.15147383980106,-1.88099990531827,0.117772142527741,0.731463455144883,1
"ENSG00000252890",0,-1.97480200150664,0,1,1
"ENSG00000204469",0.704083054924331,11.2217895086118,114.468011339398,1.02913091803427e-26,9.88377333680109e-23
"ENSG00000212264",0,-1.97480200150664,0,1,1
"ENSG00000177335",0.994501614577451,3.90332949577496,90.8988069718034,1.51210807624763e-21,1.42319612136427e-17
"ENSG00000280089",-1.09151641225316,-1.8254190411271,7.9618705002554,0.00477730182583936,1
"ENSG00000252306",0,-1.97480200150664,0,1,1
"ENSG00000254856",-0.163651044151894,-1.9361556118217,0.17786420744067,0.67321516821634,1
"ENSG00000101972",0.968634319655996,9.56177649912559,124.922048345092,5.29337704948497e-29,5.10969686586784e-25
"ENSG00000253383",0.327417418127324,-1.95687559915542,1.61069690412438,0.20439386653188,1
"ENSG00000264224",0,-1.97480200150664,0,1,1
"ENSG00000198857",0.445414394300283,-0.784412400103542,2.84245216514742,0.0918040156512777,1
"ENSG00000253410",0,-1.97480200150664,0,1,1
"ENSG00000201654",0,-1.97480200150664,0,1,1
"ENSG00000253766",-0.130680774110345,-1.59384662685452,0.133137619461053,0.715200774484294,1
"ENSG00000087250",-0.793696934557371,11.7257308133908,15.1595150713055,9.8799158917109e-05,0.718566282804133
"ENSG00000211900",0,-1.97480200150664,0,1,1
"ENSG00000221407",0,-1.97480200150664,0,1,1
"ENSG00000135617",0.412157230706313,7.13395773201247,28.1951515688449,1.09678965682748e-07,0.000887631869270482
"ENSG00000219074",-0.226135936658225,-1.96192308937033,0.622410655626815,0.430152879461992,1
"ENSG00000222327",0,-1.97480200150664,0,1,1
"ENSG00000207235",0,-1.97480200150664,0,1,1
"ENSG00000263399",0,-1.97480200150664,0,1,1
"ENSG00000207964",-0.370821852994357,-1.96927284381597,3.79117908998086,0.051523341700731,1
"ENSG00000196754",0.849796146729067,3.08457925757043,17.7308860652875,2.54461343719964e-05,0.190489761908765
"ENSG00000212153",-0.458054719797968,-1.90547668815405,0.944268205439613,0.331182580379642,1
"ENSG00000253295",0.113317346531764,-1.57796388663371,0.108360395902366,0.742018578807391,1
"ENSG00000127364",-0.231285018493432,3.59560406462783,3.24872377037923,0.0714790929602428,1
"ENSG00000251112",0,-1.97480200150664,0,1,1
"ENSG00000175110",0.311411583228627,7.24413141676041,52.9513636178926,3.4191057553393e-13,3.04163647994984e-09
"ENSG00000258638",0,-1.97480200150664,0,1,1
"ENSG00000187742",0.0956591201267599,8.31791698420962,2.87740475005677,0.0898306951601597,1
"ENSG00000252315",0,-1.97480200150664,0,1,1
"ENSG00000239953",0.545810632780902,-1.94202016824653,2.88838813228127,0.0892201472410304,1
"ENSG00000279752",-1.31349727114586,-1.93604824197069,14.000822668773,0.000182730665394969,1
"ENSG00000272870",-0.413498641113021,4.7326360881529,15.327143579391,9.04081042098643e-05,0.65970793641938
"ENSG00000231754",-1.43536282439384,-1.04213496914099,17.9635448940478,2.25176334587409e-05,0.168927286207475
"ENSG00000185078",-0.0693586922559293,-1.81500581213201,0.0259815992446306,0.871945263982795,1
"ENSG00000271026",0,-1.97480200150664,0,1,1
"ENSG00000072310",-0.249448095244846,9.73295566352329,3.68685132345809,0.0548430556839409,1
"ENSG00000258586",-0.0442775211028383,-0.163842223599349,0.0157327850042179,0.900182823192212,1
"ENSG00000207849",0,-1.97480200150664,0,1,1
"ENSG00000199035",0,-1.97480200150664,0,1,1
"ENSG00000151689",0.0116385837986702,8.07654746705679,0.020879702697755,0.885107151785392,1
"ENSG00000159714",0.127356160438936,5.57781734917845,0.759860101261495,0.383372307142863,1
"ENSG00000251275",0,-1.97480200150664,0,1,1
"ENSG00000240203",0.338866682727116,-1.8928220237795,0.624443259289563,0.429400919425908,1
"ENSG00000226444",0.0727778114714458,-1.97079792495701,0.324114150886272,0.569145617902433,1
"ENSG00000266903",0.44758497377444,1.66884146247409,1.71278015700685,0.190625056313198,1
"ENSG00000251239",-1.97165376832172,-1.81593361144438,13.9601921799062,0.00018672257486168,1
"ENSG00000229717",0.0706089710000186,-1.97159490444306,0.323626684345943,0.569436248749131,1
"ENSG00000271693",0,-1.97480200150664,0,1,1
"ENSG00000260976",0.0734220821986611,-1.97049242645873,0.324253657829892,0.569062496181063,1
"ENSG00000217566",1.08204654516789,-1.89711329953001,6.88661621830788,0.00868435084098904,1
"ENSG00000259565",-1.61588295855257,-0.670978258184591,35.6717697671211,2.3352362110303e-09,1.96183194088655e-05
"ENSG00000067141",0.169898597359954,9.62841289426497,4.74737610268474,0.0293430045024051,1
"ENSG00000233221",-0.617935776529215,2.84636716244403,13.7599507489317,0.000207717550510091,1
"ENSG00000180628",-0.325507520728409,8.93373218063862,14.728335025031,0.00012416614159016,0.898590366687991
"ENSG00000180353",0.764348939438452,7.9322559857233,16.74625776912,4.27264522414842e-05,0.316731190466123
"ENSG00000240618",-0.729388482350812,-0.300361977017447,4.65825537209884,0.0309045780568374,1
"ENSG00000122884",0.253687899351407,7.94854388642776,5.47350388100818,0.0193068801322782,1
"ENSG00000225764",-1.37167501733881,-0.56012509468326,33.9382739783151,5.68885103679156e-09,4.74279510937313e-05
"ENSG00000271687",0.121375103172626,-1.94110304118451,0.109386026433334,0.740844221460202,1
"ENSG00000071967",-0.433833272991934,8.89692588381502,10.1914067355263,0.00141096634664026,1
"ENSG00000254936",0.508312404261765,-0.704069834786275,4.29722927000824,0.0381745182700673,1
"ENSG00000157214",-0.104326186195708,6.64219652505237,0.382551851606053,0.536240682840858,1
"ENSG00000249834",0.441086095643817,-0.6814619751377,3.90753427577437,0.0480700758181083,1
"ENSG00000196557",-0.901903861862947,7.24638088151682,19.2107352190263,1.17053278934366e-05,0.0888200280553966
"ENSG00000115526",0.748689063672496,8.28399002196715,108.396881947152,2.20003584459961e-25,2.1027942602683e-21
"ENSG00000253264",0.203837141935649,-1.96456510236318,0.968421305413766,0.325074216573046,1
"ENSG00000139223",-0.964338125096825,-1.69709256017155,7.38643405429031,0.00657176506316437,1
"ENSG00000278926",0.634056072059027,-1.86699798753547,1.57842270179185,0.208988036920308,1
"ENSG00000125878",-1.86309490477115,1.80181058017776,127.615735170203,1.36221054291476e-29,1.31698515288999e-25
"ENSG00000264010",0,-1.97480200150664,0,1,1
"ENSG00000233223",0.89300874597715,4.94395643564727,54.0495571261545,1.95496170665276e-13,1.74284836148093e-09
"ENSG00000278214",-2.02684094568982,0.266374513135647,72.8413597225793,1.40501361929537e-17,1.29486055154261e-13
"ENSG00000252038",0,-1.97480200150664,0,1,1
"ENSG00000187676",1.16097591286472,7.14241386703035,83.0623063909788,7.95074120234624e-20,7.41168094882717e-16
"ENSG00000180347",-0.261618190432743,2.88874568825239,0.246654620841895,0.619440574996173,1
"ENSG00000159921",0.512617675506783,7.56904496615661,39.2628014968015,3.70431700182117e-10,3.15274420025e-06
"ENSG00000007174",-0.604699905296171,6.26249683459625,8.67029356532751,0.00323439083842065,1
"ENSG00000225178",-0.662593610078193,7.01057375185268,27.1009217253666,1.93105848072563e-07,0.00155411586528798
"ENSG00000278993",0.124261929137724,1.62843657727397,1.56427747911528,0.211040012544155,1
"ENSG00000261298",-0.380145682717953,-1.88149127082468,0.754406586540668,0.385084655599259,1
"ENSG00000111412",0.414397459728014,8.76469449527818,27.7681275548009,1.36760711354791e-07,0.00110434274418994
"ENSG00000270316",-0.259881297630462,-1.08804355406151,0.0542436165651097,0.815837046987502,1
"ENSG00000279845",-0.353444213649651,-0.0231349172656519,3.16080686005927,0.075425895729776,1
"ENSG00000078142",0.490500315893194,8.42853514500728,68.9656643089678,1.00192695806791e-16,9.18165864373437e-13
"ENSG00000226721",0.450023387171868,1.85028254655411,3.4027313866516,0.0650885568290899,1
"ENSG00000185278",-0.138648300523217,7.41819357108607,3.06331438401395,0.0800781743580852,1
"ENSG00000203864",0,-1.97480200150664,0,1,1
"ENSG00000106780",0.0751757721419105,9.26425499333927,0.61112097970468,0.434366053422029,1
"ENSG00000167130",0.733760652350608,7.2125512006479,128.59002934099,8.33781479917225e-30,8.06516825523931e-26
"ENSG00000266830",-0.207890966734734,-1.64322968297453,0.2412214088192,0.623325337478887,1
"ENSG00000274281",-1.02405633445066,-1.18029464345356,14.9532268019111,0.000110209421810426,0.79956935523464
"ENSG00000276115",-0.439431959495072,2.04450225529336,18.1839993503932,2.00556735235981e-05,0.150758497876887
"ENSG00000136237",-1.60005310939663,9.3775371335996,76.007582443033,2.82577589641065e-18,2.61497301453841e-14
"ENSG00000267676",-1.04410971359826,-1.50094735126321,12.1537683237581,0.000489887839310464,1
"ENSG00000234586",1.50410603591927,-1.69281733821435,3.91049386164687,0.0479854942285903,1
"ENSG00000231781",0,-1.97480200150664,0,1,1
"ENSG00000237447",1.17766823779201,-1.89071488791414,7.89660562334366,0.00495276530716074,1
"ENSG00000106819",-0.61207077272149,2.94187320267018,8.72566756902273,0.00313761166606942,1
"ENSG00000147155",0.633021229045789,6.85419114315794,42.2789816550729,7.91385168049801e-11,6.80749521556439e-07
"ENSG00000201015",0,-1.97480200150664,0,1,1
"ENSG00000239481",-0.340257692269454,-1.90097470551328,0.64869036706925,0.420581296953487,1
"ENSG00000117408",-0.398005669200355,9.40600891814826,28.4163622449131,9.78349338665724e-08,0.000792560799253103
"ENSG00000275829",0,-1.97480200150664,0,1,1
"ENSG00000273138",0.253317308000468,-0.484875815410128,0.875276370723839,0.349498715709681,1
"ENSG00000275200",0,-1.97480200150664,0,1,1
"ENSG00000130338",-0.847418617620151,8.40129818966939,101.699157156013,6.46278680118807e-24,6.14869536265033e-20
"ENSG00000233933",0.0708084854261205,-1.97153332570273,0.323672710802621,0.569408795081803,1
"ENSG00000254813",0.327971499871983,-1.95675602834027,1.61263152206897,0.204122285385876,1
"ENSG00000281397",-0.164422639931221,-1.95747393685933,0.271669412973274,0.602214108186023,1
"ENSG00000211706",-0.667401076407507,-1.69333956526282,2.04059650857769,0.153149579377836,1
"ENSG00000248332",-1.61154290476387,-1.6735239493946,25.5918734937656,4.21812123967407e-07,0.00336268625226816
"ENSG00000116299",-1.066958029467,5.94681126922026,28.714138728342,8.38890280267795e-08,0.000680591684381262
"ENSG00000242109",-0.674060071346996,-1.93000398862719,2.96656777783056,0.0850020226271882,1
"ENSG00000168792",0.294089705602664,5.72701286115425,8.67825699107979,0.00322028825032241,1
"ENSG00000168887",0.602429724027249,7.16212592124804,66.1491835513016,4.18052786992872e-16,3.81514973409695e-12
"ENSG00000277880",0.0729477589418226,-1.97072110176766,0.324151180045622,0.569123552695518,1
"ENSG00000225279",-0.199480108416475,0.193545310028967,1.49393516342809,0.22160689942318,1
"ENSG00000275613",-0.831419381583594,-1.26960715412281,9.41491975322432,0.00215226981404263,1
"ENSG00000083099",0.426905307825912,8.58661877642543,56.2129115151716,6.50330690243829e-14,5.82306100044325e-10
"ENSG00000100867",1.78539438167761,4.15765916688417,32.9470901224111,9.47013847352417e-09,7.85263882224624e-05
"ENSG00000230404",0,-1.97480200150664,0,1,1
"ENSG00000128262",-0.233969019119436,3.98635173179134,1.24939840055953,0.263667410620313,1
"ENSG00000279976",-1.34194854730064,-1.81168361646317,12.2640418691608,0.000461770247822499,1
"ENSG00000152076",0.0145623372491271,5.51906338289221,0.0119116768258039,0.913090950329453,1
"ENSG00000155530",0.0656091775944773,2.14452925221427,0.0762857108508683,0.782395471001738,1
"ENSG00000265709",0,-1.97480200150664,0,1,1
"ENSG00000108474",-0.526177614614788,5.49552410179509,50.8107965433009,1.01712679266372e-12,9.00055498828128e-09
"ENSG00000201885",0,-1.97480200150664,0,1,1
"ENSG00000261632",0.136337523040995,-1.94093132621854,0.116659731027966,0.732685903190277,1
"ENSG00000224531",0.0373992252035164,8.31320213845773,0.180555803519098,0.670896026286442,1
"ENSG00000275912",0,-1.97480200150664,0,1,1
"ENSG00000257582",0.0722206696817939,-1.97103295807729,0.323991588854616,0.569218662970328,1
"ENSG00000179698",-1.38741064499927,4.43670636846412,86.1416492066757,1.67497739591388e-20,1.56844883353375e-16
"ENSG00000170633",0.156622134026379,7.54808764783219,10.2124231381772,0.00139497767572677,1
"ENSG00000277450",-0.204030887810387,-0.777728890272976,0.805021386095035,0.369596285365919,1
"ENSG00000243674",-0.134725736889802,-1.67443669487677,0.0988365135708591,0.753230355897724,1
"ENSG00000243531",0.0737659445943902,-1.97031212688944,0.324327155637315,0.569018713875026,1
"ENSG00000242393",0.0722685801741915,-1.97101369617246,0.324002199286747,0.569212338594319,1
"ENSG00000125618",-0.827000423334091,3.48407819812693,12.0312213447193,0.000523167845417705,1
"ENSG00000225619",-0.405195551288075,-0.796479371820162,1.42778342876349,0.232126524949839,1
"ENSG00000276390",-0.642230907939621,0.222372882328226,20.7861621097262,5.13526738204998e-06,0.0395210177722566
"ENSG00000272382",0.813775735545635,1.06345759649773,7.58022310881961,0.00590121357871681,1
"ENSG00000166140",-0.232927369128959,7.20655053632379,9.18054089414844,0.00244601725989359,1
"ENSG00000198780",1.18672203653665,7.62203146759448,70.685108940495,4.19043529611471e-17,3.84849577595175e-13
"ENSG00000121318",0.51553346349058,0.0242575773171738,7.03369039631949,0.0079990345839738,1
"ENSG00000228134",0.589543037475319,-1.93887367451844,3.052306454978,0.0806225722008001,1
