"","log2FoldChange","logCPM","LR","pvalue","padj"
"ENSG00000231074",-0.132119200791082,4.77064139030103,2.94413966017379,0.086189583413733,1
"ENSG00000231106",-1.55168608006454,-0.0123822334741038,36.7006850322539,1.37731031998951e-09,1.2727724667023e-05
"ENSG00000231154",-2.57551548779456,-0.402844246652894,267.275787121317,4.45297789202234e-60,7.7521892122217e-56
"ENSG00000231160",-2.68717727297864,1.48596050447982,354.314167398388,4.87174692394645e-79,8.63322272392551e-75
"ENSG00000231177",-0.730584858404981,-0.130882103976296,34.1461663019003,5.11238610247696e-09,4.58018670920911e-05
"ENSG00000231205",-0.214937664530203,1.79802553609651,1.93190038750311,0.164550682837743,1
"ENSG00000231245",0.803931352245623,-0.107760079925628,10.225574700502,0.0013850657788709,1
"ENSG00000231259",-1.00529734478112,2.89406327956984,119.732661376971,7.23872804055725e-28,1.0781361543606e-23
"ENSG00000231290",-3.0414407234719,0.451538746507311,211.162832899976,7.65899673557301e-48,1.29804676674491e-43
"ENSG00000231312",0.096836284061984,2.01191401934713,1.07633935953049,0.299517911966093,1
"ENSG00000231365",-0.422671514609323,2.25531071604218,18.7943595985769,1.45597075197863e-05,0.0988167349367898
"ENSG00000231367",-2.20127108019996,-0.434672103485608,164.674019029063,1.07775543181958e-37,1.74488604411589e-33
"ENSG00000231389",0.934645380871626,8.15576729754681,34.3150764542227,4.68736511834763e-09,4.20784766674067e-05
"ENSG00000231419",-0.0857190433896619,0.266465000050745,0.0791262259048153,0.778485032598305,1
"ENSG00000231437",0.569539341760184,-0.477856530854884,5.57475604728967,0.0182212032403899,1
"ENSG00000231439",2.22824215374795,0.801921536416485,69.115053524695,9.28836903931889e-17,1.13503869660477e-12
"ENSG00000231443",-1.94416758897236,-0.416865262146664,172.850077132741,1.76486186289915e-39,2.88484320109495e-35
"ENSG00000231475",-0.0920328429142578,1.41009128014174,0.0493897819000608,0.824128520679045,1
"ENSG00000231500",0.573884516871459,10.6595831578146,26.3366839641589,2.86789364666293e-07,0.0022794018703677
"ENSG00000231528",0.456117086773606,3.01740026163866,6.38563995937062,0.0115047273864584,1
"ENSG00000231574",2.30637343218804,0.051026517638323,31.3315249176625,2.17518773458124e-08,0.000187109648928679
"ENSG00000231584",-0.13686646546061,3.11807206224642,1.16289316766358,0.280866330071845,1
"ENSG00000231588",0.527747880435806,-0.794460731143808,2.1673250343315,0.140971260625692,1
"ENSG00000231607",0.334249628530416,1.40634057593056,6.21508011431598,0.0126666620055616,1
"ENSG00000231609",-2.4807893146908,-0.233024386633146,345.511822663695,4.02273667965503e-77,7.12386438600109e-73
"ENSG00000231711",-1.44546056688926,2.75517331024323,97.7330712664117,4.78759217470212e-23,6.66432830718536e-19
"ENSG00000231721",-2.25814350272348,3.16816822446721,286.150163069679,3.43099413438202e-64,6.00801382871636e-60
"ENSG00000231752",0.362028968079008,-0.290428229145727,2.60848758388033,0.106293091441789,1
"ENSG00000231768",-2.60894061783118,-0.420663666338362,231.564350138052,2.71762059505897e-52,4.66316517906168e-48
"ENSG00000231770",0.0410480717685021,1.49771772413637,0.124979725288654,0.723695102292736,1
"ENSG00000231789",-0.420176661918741,-0.117467519599823,5.98604123729422,0.0144195279176115,1
"ENSG00000231826",-3.27423443415947,1.77528601764002,151.008016623672,1.0438450726419e-34,1.65449444013742e-30
"ENSG00000231852",1.64914850069659,3.24006684164094,49.6233936510267,1.86279231011855e-12,1.9751186864187e-08
"ENSG00000231856",-0.00344282224260598,1.33265555752216,0.00128489481625138,0.9714056088195,1
"ENSG00000231887",-0.4090598203318,-0.493207672590293,7.13071894233315,0.00757743389392813,1
"ENSG00000231889",-1.52350072304464,0.805194587643025,258.824534933144,3.09557725009284e-58,5.37546989478622e-54
"ENSG00000231925",1.14505956466852,7.82876399228737,150.74454306662,1.19185366314173e-34,1.8878962024165e-30
