"","target","p","padj"
"CHEMBL4554","CHEMBL4554",0,0
"CHEMBL4567","CHEMBL4567",0,0
"CHEMBL4592","CHEMBL4592",0,0
"CHEMBL4632","CHEMBL4632",0,0
"CHEMBL4655","CHEMBL4655",0,0
"CHEMBL4675","CHEMBL4675",0,0
"CHEMBL4681","CHEMBL4681",0,0
"CHEMBL4729","CHEMBL4729",0,0
"CHEMBL4774","CHEMBL4774",0,0
"CHEMBL4791","CHEMBL4791",0,0
"CHEMBL4796","CHEMBL4796",0,0
"CHEMBL4800","CHEMBL4800",0,0
"CHEMBL4801","CHEMBL4801",0,0
"CHEMBL4878","CHEMBL4878",0,0
"CHEMBL4892","CHEMBL4892",0,0
"CHEMBL4931","CHEMBL4931",0,0
"CHEMBL4963","CHEMBL4963",0,0
"CHEMBL5043","CHEMBL5043",0,0
"CHEMBL5071","CHEMBL5071",0,0
"CHEMBL5098","CHEMBL5098",0,0
"CHEMBL5112","CHEMBL5112",0,0
"CHEMBL5282","CHEMBL5282",0,0
"CHEMBL5287","CHEMBL5287",0,0
"CHEMBL5339","CHEMBL5339",0,0
"CHEMBL5393","CHEMBL5393",0,0
"CHEMBL5666","CHEMBL5666",0,0
"CHEMBL5685","CHEMBL5685",0,0
"CHEMBL5705","CHEMBL5705",0,0
"CHEMBL5847","CHEMBL5847",0,0
"CHEMBL5857","CHEMBL5857",0,0
"CHEMBL5951","CHEMBL5951",0,0
"CHEMBL5952","CHEMBL5952",0,0
"CHEMBL5973","CHEMBL5973",0,0
"CHEMBL5983","CHEMBL5983",0,0
"CHEMBL5990","CHEMBL5990",0,0
"CHEMBL6114","CHEMBL6114",0,0
"CHEMBL6164","CHEMBL6164",0,0
"CHEMBL6184","CHEMBL6184",0,0
"CHEMBL1075322","CHEMBL1075322",0.001,1
"CHEMBL1293226","CHEMBL1293226",0.001,1
"CHEMBL1293267","CHEMBL1293267",0.001,1
"CHEMBL1293287","CHEMBL1293287",0.001,1
"CHEMBL1641348","CHEMBL1641348",0.001,1
"CHEMBL1787","CHEMBL1787",0.001,1
"CHEMBL1795167","CHEMBL1795167",0.001,1
"CHEMBL1907608","CHEMBL1907608",0.001,1
"CHEMBL1914","CHEMBL1914",0.001,1
"CHEMBL1929","CHEMBL1929",0.001,1
"CHEMBL1935","CHEMBL1935",0.001,1
"CHEMBL1947","CHEMBL1947",0.001,1
"CHEMBL1985","CHEMBL1985",0.001,1
"CHEMBL2008","CHEMBL2008",0.001,1
"CHEMBL2034807","CHEMBL2034807",0.001,1
"CHEMBL2056","CHEMBL2056",0.001,1
"CHEMBL208","CHEMBL208",0.001,1
"CHEMBL2083","CHEMBL2083",0.001,1
"CHEMBL2088","CHEMBL2088",0.001,1
"CHEMBL2093865","CHEMBL2093865",0.001,1
"CHEMBL2094256","CHEMBL2094256",0.001,1
"CHEMBL2095150","CHEMBL2095150",0.001,1
"CHEMBL2095167","CHEMBL2095167",0.001,1
"CHEMBL2095172","CHEMBL2095172",0.001,1
"CHEMBL2095179","CHEMBL2095179",0.001,1
"CHEMBL2095205","CHEMBL2095205",0.001,1
"CHEMBL2096665","CHEMBL2096665",0.001,1
"CHEMBL2096669","CHEMBL2096669",0.001,1
"CHEMBL2096986","CHEMBL2096986",0.001,1
"CHEMBL2111363","CHEMBL2111363",0.001,1
"CHEMBL2111374","CHEMBL2111374",0.001,1
"CHEMBL2111407","CHEMBL2111407",0.001,1
"CHEMBL2111413","CHEMBL2111413",0.001,1
"CHEMBL216","CHEMBL216",0.001,1
"CHEMBL225","CHEMBL225",0.001,1
"CHEMBL2286","CHEMBL2286",0.001,1
"CHEMBL230","CHEMBL230",0.001,1
"CHEMBL232","CHEMBL232",0.001,1
"CHEMBL2331","CHEMBL2331",0.001,1
"CHEMBL2439","CHEMBL2439",0.001,1
"CHEMBL261","CHEMBL261",0.001,1
"CHEMBL2617","CHEMBL2617",0.001,1
"CHEMBL2748","CHEMBL2748",0.001,1
