"","target","p","padj"
"TNK2","TNK2",0.936235294117647,1
"TNKS","TNKS",0.715176470588235,1
"TNKS2","TNKS2",0.652352941176471,1
"TOP1","TOP1",0.208176470588235,1
"TOP2A","TOP2A",0.660176470588235,1
"TOP2B","TOP2B",0.671294117647059,1
"TRAP1","TRAP1",0.624647058823529,1
"TRPA1","TRPA1",0.797294117647059,1
"TRPM8","TRPM8",0.488941176470588,1
"TRPV1","TRPV1",0.446,1
"TSHR","TSHR",0.984117647058824,1
"TSSK1B","TSSK1B",0.820176470588235,1
"TUBA1A","TUBA1A",0.618,1
"TUBA1B","TUBA1B",0.618,1
"TUBA1C","TUBA1C",0.618,1
"TUBA3C","TUBA3C",0.618,1
"TUBA3D","TUBA3D",0.618,1
"TUBA3E","TUBA3E",0.618,1
"TUBA4A","TUBA4A",0.618,1
"TUBB","TUBB",0.618,1
"TUBB1","TUBB1",0.618,1
"TUBB2A","TUBB2A",0.618,1
"TUBB2B","TUBB2B",0.618,1
"TUBB2C","TUBB2C",0.618,1
"TUBB3","TUBB3",0.618,1
"TUBB4","TUBB4",0.618,1
"TUBB6","TUBB6",0.618,1
"TUBB8","TUBB8",0.618,1
"TXK","TXK",0.696705882352941,1
"TYK2","TYK2",0.960294117647059,1
"TYMS","TYMS",0.643823529411765,1
"TYRO3","TYRO3",0.664235294117647,1
"UBE2N","UBE2N",0.234705882352941,1
"XBP1","XBP1",0.166764705882353,1
"XDH","XDH",0.536705882352941,1
"YES1","YES1",0.677588235294118,1
"ZAK","ZAK",0.736294117647059,1
"ZAP70","ZAP70",0.857,1
